date,open,high,low,close,volume
2024-02-20,3339.85,3367.75,3328.45,3356.75,1578162
2024-02-21,3356.9,3356.9,3290.05,3296.4,2430672
2024-02-22,3310,3369,3276.95,3363.75,2521388
2024-02-23,3363.75,3399.9,3340.75,3387.95,2107176
2024-02-26,3400,3491.65,3393,3470.15,4122419
2024-02-27,3475,3512,3451.9,3506.45,2122286
2024-02-28,3505,3513,3446.15,3470.2,1666903
2024-02-29,3485,3496,3436.45,3477.55,2119512
2024-03-01,3501.65,3658.35,3500,3633.5,4407803
2024-03-04,3670,3679.8,3622.05,3644.45,1307501
2024-03-05,3631.2,3644.45,3590.3,3612.6,1981370
2024-03-06,3618,3652.45,3586.05,3642.2,1500196
2024-03-07,3660.75,3705.15,3643.25,3676.95,2344401
2024-03-08,3676.95,3676.95,3676.95,3676.95,0
2024-03-11,3700,3700,3631.45,3640.6,1748541
2024-03-12,3639.05,3672,3613.15,3621.65,1470377
2024-03-13,3634.9,3636.8,3511.9,3538.55,2503293
2024-03-14,3527.05,3636,3522,3608.2,4528490
2024-03-15,3598,3603,3524.05,3537.15,4054210
2024-03-18,3537.15,3572.2,3526.7,3561.2,1354787
2024-03-19,3541,3549.5,3481,3501.7,1447405
2024-03-20,3502.75,3524.95,3487.75,3509.7,1442811
2024-03-21,3525.15,3596,3525.15,3560,2504962
2024-03-22,3546.2,3647.3,3546.2,3617.8,3020545
2024-03-25,3617.8,3617.8,3617.8,3617.8,0
2024-03-26,3605,3676.9,3600,3670.1,2320963
2024-03-27,3683,3727.2,3670.1,3706.4,2387693
2024-03-28,3706.55,3813.35,3697.55,3763.9,4278668
2024-03-29,3763.9,3763.9,3763.9,3763.9,0
2024-04-01,3780.85,3851.85,3780.85,3838,1905190
2024-04-02,3849.8,3860,3771.25,3807.4,3608162
2024-04-03,3799.7,3799.7,3770.15,3782.45,1684618
2024-04-04,3804.9,3819.75,3731.05,3797.85,2339529
2024-04-05,3770.1,3790,3716.25,3743.1,1645597
2024-04-08,3745,3819.8,3743.1,3807.85,1083395
2024-04-09,3820,3827.95,3775,3785.25,1997057
2024-04-10,3800,3800,3750.1,3753.2,1951581
2024-04-11,3753.2,3753.2,3753.2,3753.2,0
2024-04-12,3749.95,3802.1,3663.5,3679.25,3437544
2024-04-15,3626.05,3679.85,3586.2,3600.8,1719910
2024-04-16,3580.05,3598.15,3529.45,3543.45,2291042
2024-04-17,3543.45,3543.45,3543.45,3543.45,0
2024-04-18,3561.95,3617.65,3539.7,3550.95,3273257
2024-04-19,3525,3542.9,3472.4,3518.35,2759031
2024-04-22,3568.75,3620,3540.95,3612.7,2605754
2024-04-23,3632.75,3632.75,3588,3610.15,1434580
2024-04-24,3616.55,3654.95,3601.1,3634.85,1501234
2024-04-25,3616.1,3666,3611.6,3652.3,2420380
2024-04-26,3652,3660.9,3585,3605.2,1973113
2024-04-29,3606.1,3649.9,3605.2,3634.3,1396979
2024-04-30,3639,3648.95,3584.05,3594.3,1571996
2024-05-01,3594.3,3594.3,3594.3,3594.3,0
2024-05-02,3590.05,3634.15,3576.05,3599.5,3748847
2024-05-03,3610,3622,3488.45,3499.8,4079696
2024-05-06,3522.8,3527,3441.1,3463.3,2614667
2024-05-07,3479.4,3496,3425,3427.75,3376013
2024-05-08,3429,3497.4,3367.8,3486.85,4116670
2024-05-09,3312.75,3377,3266.65,3275.45,12120574
2024-05-10,3281.6,3306.15,3234.6,3271.45,4132191
2024-05-13,3267.05,3315,3225.2,3293.85,3557067
